system:index,bio01_temp,bio12_precip,bio15_precip_season,elevation,label,landforms,soil_clay,soil_oc,soil_ph,.geo
31760_0,141.0,1116.0,19.0,254,176,21,16,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
31761_0,170.0,1266.0,18.0,58,5,34,22,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
31764_0,167.0,1254.0,19.0,66,5,34,18,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
31765_0,136.0,1181.0,20.0,552,141,41,17,5,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
31769_0,138.0,1238.0,20.0,540,141,21,17,6,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
31770_0,170.0,1277.0,18.0,54,5,24,17,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
31771_0,158.0,1266.0,25.0,339,142,31,20,7,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
31773_0,161.0,1416.0,17.0,156,142,21,20,6,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
31779_0,150.0,1148.0,26.0,322,176,24,16,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
31789_0,147.0,1333.0,20.0,521,141,32,20,6,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
31791_0,148.0,1206.0,19.0,368,122,21,21,5,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
31794_0,138.0,1131.0,18.0,250,141,21,14,2,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
31796_0,154.0,1191.0,19.0,172,142,32,20,5,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
31799_0,161.0,1153.0,24.0,172,122,31,24,4,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
31802_0,142.0,1144.0,20.0,350,176,21,15,3,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
31811_0,153.0,1290.0,19.0,197,176,21,19,2,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
31815_0,143.0,1136.0,20.0,282,176,42,15,4,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
31817_0,137.0,1217.0,21.0,582,141,22,17,5,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
31821_0,152.0,1164.0,26.0,317,141,31,17,4,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
31822_0,162.0,1380.0,18.0,164,142,31,17,4,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
31824_0,138.0,1200.0,20.0,413,141,31,20,5,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
31828_0,145.0,1171.0,20.0,291,141,42,22,7,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
31831_0,141.0,1190.0,18.0,305,141,22,14,6,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
31833_0,153.0,1173.0,26.0,311,141,31,16,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
31834_0,153.0,1469.0,19.0,249,176,21,21,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
31840_0,153.0,1203.0,22.0,207,141,41,17,5,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
31841_0,148.0,1187.0,24.0,341,141,41,14,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
31845_0,136.0,1122.0,22.0,399,176,31,15,3,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
31848_0,167.0,1271.0,20.0,62,190,41,30,8,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
31849_0,137.0,1158.0,18.0,265,176,21,15,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
31856_0,163.0,1349.0,18.0,154,121,21,17,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
31857_0,143.0,1210.0,20.0,465,141,21,18,8,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
31861_0,142.0,1123.0,18.0,207,141,21,22,12,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
31864_0,137.0,1152.0,24.0,404,122,34,16,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
31865_0,153.0,1153.0,27.0,329,141,22,19,4,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
31866_0,161.0,1388.0,17.0,163,176,21,16,3,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
31868_0,155.0,1333.0,22.0,268,142,21,17,4,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
31869_0,146.0,1195.0,18.0,197,176,31,16,3,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
31870_0,162.0,1386.0,18.0,150,176,21,16,3,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
31872_0,145.0,1187.0,18.0,192,141,32,15,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
31877_0,167.0,1309.0,16.0,103,142,34,13,4,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
31886_0,147.0,1174.0,24.0,329,121,41,13,3,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
31887_0,141.0,1206.0,18.0,309,141,21,13,3,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
31888_0,136.0,1269.0,20.0,575,141,22,17,7,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
31889_0,142.0,1145.0,20.0,348,141,22,16,5,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
31902_0,152.0,1263.0,20.0,281,142,22,20,7,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
31904_0,160.0,1293.0,19.0,73,122,24,19,2,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
31908_0,165.0,1251.0,18.0,72,2,24,15,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
31910_0,151.0,1128.0,27.0,292,141,32,15,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
31911_0,163.0,1352.0,15.0,127,142,31,15,5,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
31912_0,136.0,1200.0,21.0,599,121,21,17,3,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
31914_0,156.0,1118.0,20.0,128,176,31,15,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
31923_0,155.0,1315.0,19.0,174,121,31,13,3,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
31924_0,143.0,1164.0,20.0,321,141,31,20,7,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
31932_0,156.0,1144.0,27.0,241,121,41,17,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
31933_0,140.0,1194.0,20.0,372,141,32,25,7,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
31935_0,163.0,1348.0,15.0,128,142,21,14,5,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
31941_0,161.0,1274.0,19.0,89,121,34,20,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
31944_0,165.0,1296.0,17.0,95,121,24,19,3,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
31945_0,140.0,1265.0,20.0,490,141,22,18,7,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
31951_0,146.0,1170.0,25.0,370,176,24,19,4,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
31955_0,143.0,1240.0,19.0,311,141,42,15,5,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
31958_0,157.0,1210.0,19.0,108,176,34,21,3,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
31969_0,142.0,1151.0,20.0,363,176,41,17,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
31970_0,154.0,1364.0,20.0,278,122,24,17,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
31974_0,153.0,1406.0,18.0,219,121,41,15,7,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
31980_0,139.0,1217.0,20.0,572,141,11,20,8,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
31981_0,169.0,1260.0,18.0,67,1,24,16,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
31982_0,162.0,1300.0,18.0,169,141,12,15,11,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
31986_0,142.0,1146.0,18.0,211,143,21,17,4,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
31989_0,158.0,1254.0,19.0,129,176,34,15,5,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
31995_0,160.0,1257.0,18.0,97,122,34,20,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
31996_0,143.0,1191.0,23.0,472,141,21,16,5,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32000_0,160.0,1181.0,26.0,262,121,21,16,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
32001_0,157.0,1440.0,18.0,197,142,31,17,6,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
32002_0,160.0,1232.0,25.0,189,176,41,18,6,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32003_0,169.0,1267.0,20.0,60,5,34,19,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
32004_0,170.0,1283.0,18.0,56,190,41,32,3,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
32005_0,138.0,1148.0,25.0,401,121,21,14,4,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
32006_0,148.0,1211.0,18.0,168,121,32,20,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32007_0,166.0,1267.0,19.0,69,3,24,18,3,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32010_0,162.0,1271.0,19.0,93,176,21,17,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32011_0,144.0,1204.0,18.0,273,141,11,19,7,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
32012_0,143.0,1490.0,18.0,638,141,11,15,4,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
32019_0,148.0,1173.0,21.0,439,142,21,18,7,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
32020_0,160.0,886.0,28.0,171,176,41,16,2,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32023_0,156.0,1173.0,23.0,230,141,31,13,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32024_0,140.0,1179.0,19.0,315,141,32,20,6,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
32025_0,150.0,1386.0,19.0,317,142,21,19,7,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
32026_0,157.0,1270.0,18.0,154,121,21,14,2,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
32029_0,142.0,1138.0,26.0,359,141,21,16,4,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
32031_0,153.0,1196.0,23.0,307,142,24,19,4,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
32033_0,140.0,1168.0,18.0,241,176,21,14,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32035_0,165.0,1257.0,17.0,101,124,34,18,3,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
32039_0,139.0,1146.0,22.0,421,141,21,15,3,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
32041_0,138.0,1202.0,20.0,549,141,31,18,5,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
32044_0,136.0,1228.0,20.0,599,141,41,15,3,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
32050_0,159.0,1437.0,18.0,171,142,21,13,6,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
32051_0,139.0,1260.0,19.0,469,141,22,18,4,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
32052_0,141.0,1195.0,18.0,226,141,42,17,6,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32054_0,134.0,1223.0,21.0,698,141,12,18,7,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
32055_0,150.0,1175.0,27.0,374,141,32,16,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32059_0,169.0,1243.0,22.0,113,176,34,23,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
32065_0,166.0,1250.0,17.0,77,190,41,25,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
32070_0,137.0,1163.0,17.0,262,141,21,13,2,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
32071_0,140.0,1220.0,20.0,513,121,31,20,7,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
32072_0,133.0,1226.0,21.0,697,141,11,17,5,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
32073_0,148.0,1286.0,19.0,307,176,24,18,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32074_0,139.0,1145.0,22.0,453,141,32,14,5,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
32075_0,159.0,1140.0,26.0,203,121,31,18,4,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
32076_0,152.0,1202.0,23.0,297,141,31,19,7,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
32079_0,146.0,1154.0,25.0,347,121,21,17,4,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
32081_0,165.0,1357.0,17.0,74,142,34,21,5,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
32082_0,158.0,1210.0,20.0,97,1,34,16,2,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
32088_0,142.0,1201.0,20.0,441,142,21,16,6,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
32097_0,147.0,1235.0,20.0,500,121,22,19,9,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
32098_0,137.0,1132.0,17.0,223,176,31,13,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
32099_0,142.0,1275.0,19.0,590,141,11,18,5,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
32100_0,162.0,1281.0,19.0,73,122,24,16,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32105_0,149.0,1277.0,19.0,262,142,21,15,5,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
32106_0,139.0,1139.0,22.0,361,176,42,13,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
32132_0,154.0,1194.0,19.0,217,142,31,18,5,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
32134_0,134.0,1208.0,21.0,650,141,22,13,3,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
32138_0,162.0,1388.0,18.0,185,123,21,19,2,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32140_0,152.0,1351.0,20.0,384,121,21,22,4,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
32142_0,148.0,1182.0,19.0,413,141,21,17,6,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
32145_0,149.0,1260.0,19.0,248,142,21,18,6,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
32149_0,165.0,1249.0,18.0,72,1,24,19,4,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
32154_0,156.0,1163.0,26.0,272,141,21,18,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32158_0,162.0,1300.0,18.0,142,142,31,20,5,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
32165_0,158.0,975.0,26.0,254,142,22,24,6,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
32167_0,151.0,1401.0,19.0,233,141,32,17,5,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
32168_0,165.0,1250.0,17.0,75,1,24,17,3,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32169_0,141.0,1186.0,21.0,502,141,31,16,5,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
32172_0,170.0,1284.0,17.0,74,122,24,26,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32175_0,146.0,1209.0,18.0,205,141,21,13,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32177_0,160.0,1260.0,18.0,100,122,31,13,3,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
32178_0,148.0,1193.0,18.0,163,143,22,18,4,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
32182_0,143.0,1177.0,20.0,467,141,21,22,6,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
32187_0,151.0,1335.0,19.0,254,142,31,17,6,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
32188_0,146.0,1474.0,19.0,453,141,41,15,7,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
32190_0,153.0,1305.0,19.0,152,141,42,13,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32192_0,156.0,1299.0,19.0,172,122,21,18,4,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
32194_0,154.0,1424.0,18.0,205,176,31,17,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
32198_0,131.0,1146.0,23.0,479,141,22,12,5,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32200_0,138.0,1140.0,18.0,227,176,41,14,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
32205_0,153.0,1310.0,19.0,198,176,41,16,3,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
32206_0,133.0,1235.0,21.0,657,141,21,14,5,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
32209_0,158.0,1369.0,18.0,324,142,12,15,5,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
32210_0,150.0,1268.0,20.0,166,122,31,20,3,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
32212_0,147.0,1169.0,25.0,354,121,24,14,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
32219_0,140.0,1131.0,21.0,458,141,21,19,4,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
32220_0,166.0,1271.0,20.0,69,5,34,15,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
32222_0,161.0,1265.0,18.0,94,176,34,16,2,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
32235_0,145.0,1212.0,21.0,488,141,22,17,7,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
32241_0,134.0,1138.0,17.0,238,176,41,14,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
32244_0,159.0,1288.0,18.0,177,122,21,16,3,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
32251_0,139.0,1159.0,17.0,238,141,21,16,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
32259_0,141.0,1209.0,20.0,332,141,41,17,3,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
32264_0,134.0,1139.0,24.0,404,176,21,15,3,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32269_0,139.0,1191.0,21.0,521,141,32,17,6,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
32271_0,162.0,1273.0,19.0,90,176,34,13,3,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32272_0,142.0,1273.0,19.0,341,141,31,16,6,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
32279_0,155.0,1404.0,18.0,218,141,42,14,6,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
32280_0,142.0,1128.0,19.0,267,141,42,16,5,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32284_0,160.0,1349.0,18.0,194,142,41,19,6,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
32285_0,144.0,1227.0,20.0,275,141,31,17,7,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
32288_0,136.0,1231.0,20.0,603,141,22,20,8,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
32289_0,162.0,1281.0,19.0,62,176,34,18,3,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
32291_0,140.0,1158.0,17.0,192,121,31,14,2,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
32293_0,143.0,1099.0,19.0,198,111,41,26,8,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
32294_0,159.0,1394.0,18.0,170,122,21,19,4,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
32296_0,163.0,1356.0,18.0,162,123,21,16,3,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
32297_0,161.0,1290.0,19.0,62,111,41,18,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
32298_0,138.0,1110.0,21.0,281,141,42,14,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
32307_0,165.0,1258.0,18.0,66,1,34,25,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
32308_0,141.0,1202.0,20.0,427,141,31,16,5,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
32311_0,140.0,1211.0,21.0,540,141,22,18,7,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
32313_0,165.0,1277.0,20.0,69,1,41,20,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32317_0,135.0,1192.0,21.0,607,141,11,13,4,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
32324_0,154.0,1210.0,19.0,176,176,31,20,5,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32327_0,155.0,1346.0,22.0,277,176,24,16,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32331_0,162.0,1141.0,25.0,134,5,24,33,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
32332_0,152.0,1167.0,18.0,171,122,22,17,2,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
32336_0,135.0,1230.0,21.0,555,141,31,19,8,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
32338_0,163.0,1372.0,18.0,146,141,21,15,4,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
32344_0,136.0,1225.0,20.0,603,141,21,16,7,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
32350_0,153.0,1141.0,27.0,292,141,31,14,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
32353_0,140.0,1148.0,25.0,370,176,22,15,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
32356_0,156.0,1171.0,24.0,238,141,41,13,2,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
32360_0,133.0,1201.0,20.0,643,141,21,15,6,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
32363_0,161.0,1133.0,26.0,165,176,21,15,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
32364_0,136.0,1210.0,20.0,597,141,22,18,9,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
32367_0,159.0,1229.0,19.0,130,142,31,19,5,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32368_0,140.0,1158.0,21.0,454,141,31,14,3,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
32374_0,156.0,1070.0,21.0,185,176,31,16,2,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32376_0,160.0,1339.0,18.0,196,141,32,17,5,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
32377_0,140.0,1148.0,20.0,403,176,21,14,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32378_0,141.0,1178.0,21.0,448,141,41,18,4,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
32388_0,133.0,1139.0,24.0,436,141,31,15,4,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
32392_0,137.0,1141.0,23.0,397,141,32,14,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32394_0,141.0,1145.0,23.0,381,122,31,15,3,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32396_0,152.0,1137.0,27.0,330,141,21,15,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32398_0,134.0,1131.0,24.0,394,141,31,13,3,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
32399_0,139.0,1100.0,18.0,186,176,41,16,2,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
32401_0,143.0,1104.0,19.0,232,141,21,19,5,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
32404_0,158.0,1216.0,19.0,113,176,21,15,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32407_0,145.0,1198.0,18.0,166,141,42,18,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32409_0,162.0,1242.0,19.0,93,176,34,18,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
32410_0,153.0,1122.0,20.0,224,176,21,17,3,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32411_0,151.0,1172.0,19.0,203,142,31,24,5,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
32412_0,139.0,1202.0,21.0,575,141,21,18,6,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
32417_0,140.0,1141.0,22.0,421,141,32,16,5,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
32418_0,139.0,1144.0,23.0,383,176,41,15,3,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32419_0,146.0,1214.0,18.0,208,141,31,15,3,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32423_0,144.0,1204.0,21.0,372,141,41,18,6,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
32427_0,136.0,1156.0,16.0,226,141,21,15,3,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
32430_0,146.0,1118.0,20.0,245,141,21,17,6,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32431_0,166.0,1283.0,17.0,87,142,31,13,4,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
32433_0,161.0,1415.0,18.0,157,124,31,22,3,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
32435_0,149.0,1189.0,24.0,348,121,31,17,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32436_0,161.0,1411.0,18.0,147,142,41,18,4,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
32438_0,146.0,1215.0,19.0,325,141,42,16,6,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
32441_0,159.0,1118.0,23.0,150,123,22,18,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
32442_0,150.0,1304.0,19.0,227,124,24,21,4,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
32450_0,153.0,1194.0,23.0,276,176,21,15,4,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
32451_0,136.0,1145.0,24.0,387,176,24,14,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
32453_0,144.0,1153.0,24.0,330,176,41,16,3,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
32455_0,163.0,1149.0,25.0,154,176,24,15,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
32458_0,157.0,1443.0,18.0,205,142,22,13,5,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
32464_0,140.0,1140.0,19.0,348,141,42,15,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
32470_0,148.0,1208.0,18.0,199,141,12,18,6,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
32472_0,140.0,1153.0,18.0,248,141,32,20,8,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32474_0,149.0,1481.0,19.0,511,141,32,19,8,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32478_0,140.0,1189.0,22.0,463,141,41,18,4,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
32479_0,139.0,1141.0,22.0,401,141,41,17,5,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
32485_0,143.0,1183.0,17.0,218,176,31,15,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
32487_0,153.0,1146.0,18.0,183,176,21,17,4,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
32488_0,139.0,1148.0,22.0,423,141,21,12,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
32489_0,160.0,1124.0,23.0,163,176,21,17,3,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
32491_0,139.0,1129.0,22.0,405,141,22,17,9,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
32493_0,165.0,1270.0,22.0,120,121,41,16,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
32494_0,162.0,1255.0,19.0,87,121,34,16,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
32495_0,163.0,1148.0,26.0,156,121,24,15,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
